job_id,job_title,company_name,industry,job_location,employment_type,experience_required_years,salary_min,salary_max,skills_required,education_required,posted_date,scrape_date,job_source
2049,Prompt Engineer,KPMG,Retail,Lucknow,Full-time,2,40000,90000,"Excel, SQL, Power BI, Python, Data Analysis, Visualization",Bachelor's in Computer Science / IT / Statistics,11-08-2025,11-09-2025,Referral
2050,Digital Marketing Analyst,WNS Global Services,Banking & Insurance,Kolkata,Internship,11,35000,90000,"SEO, SEM, Google Analytics, Social Media, Content Creation, Digital Marketing",Bachelor's in Marketing / Business / Communication,12-08-2025,12-09-2025,Glassdoor
2051,Prompt Engineer,Zoho,Retail,Indore,Part-time,2,40000,90000,"Excel, SQL, Power BI, Python, Data Analysis, Visualization",Bachelor's in Computer Science / IT / Statistics,13-08-2025,13-09-2025,Upwork
2052,Financial Analyst,Uber,Telecom,Bhopal,Internship,2,40000,90000,"Excel, SQL, Power BI, Python, Data Analysis, Visualization",Bachelor's in Computer Science / IT / Statistics,14-08-2025,14-09-2025,Indeed
2053,Senior Data Analyst,Deloitte,Cloud Computing,Nagpur,Part-time,2,40000,90000,"Excel, SQL, Power BI, Python, Data Analysis, Visualization",Bachelor's in Computer Science / IT / Statistics,15-08-2025,15-09-2025,Upwork
2054,Project Coordinator,HCL Technologies,EdTech,Chandigarh,Freelance,2,40000,90000,"Excel, SQL, Power BI, Python, Data Analysis, Visualization",Bachelor's in Computer Science / IT / Statistics,16-08-2025,16-09-2025,Glassdoor
2055,IT Support Specialist,PwC,Software Development,Kolkata,Freelance,2,40000,90000,"Excel, SQL, Power BI, Python, Data Analysis, Visualization",Bachelor's in Computer Science / IT / Statistics,17-08-2025,17-09-2025,Indeed
2056,Software Engineer,Uber,Financial Services,Nagpur,Contract,2,40000,90000,"Excel, SQL, Power BI, Python, Data Analysis, Visualization",Bachelor's in Computer Science / IT / Statistics,18-08-2025,18-09-2025,Naukri.com
2057,Fraud Detection Analyst,EY,Business Consulting,Kochi,Internship,2,40000,90000,"Excel, SQL, Power BI, Python, Data Analysis, Visualization",Bachelor's in Computer Science / IT / Statistics,19-08-2025,19-09-2025,LinkedIn
2058,Helpdesk Analyst,Meta,Business Consulting,Bengaluru,Part-time,2,40000,90000,"Excel, SQL, Power BI, Python, Data Analysis, Visualization",Bachelor's in Computer Science / IT / Statistics,20-08-2025,20-09-2025,AngelList
2059,Financial Analyst,Zoho,EdTech,London,Full-time,2,40000,90000,"Excel, SQL, Power BI, Python, Data Analysis, Visualization",Bachelor's in Computer Science / IT / Statistics,21-08-2025,21-09-2025,LinkedIn
2060,Cloud Data Engineer,Microsoft,BPO / KPO,Delhi,Part-time,2,40000,90000,"Excel, SQL, Power BI, Python, Data Analysis, Visualization",Bachelor's in Computer Science / IT / Statistics,22-08-2025,22-09-2025,Naukri.com
2061,Cloud Data Engineer,HCL Technologies,EdTech,Mumbai,Part-time,2,40000,90000,"Excel, SQL, Power BI, Python, Data Analysis, Visualization",Bachelor's in Computer Science / IT / Statistics,23-08-2025,23-09-2025,Glassdoor
2062,Power BI Developer,Tata Consultancy Services,Digital Marketing,Kochi,Full-time,2,40000,90000,"Excel, SQL, Power BI, Python, Data Analysis, Visualization",Bachelor's in Computer Science / IT / Statistics,24-08-2025,24-09-2025,Freelancer
2063,Data Analyst,Accenture,IT Services,London,Contract,2,40000,90000,"Excel, SQL, Power BI, Python, Data Analysis, Visualization",Bachelor's in Computer Science / IT / Statistics,25-08-2025,25-09-2025,Glassdoor
2064,Growth Analyst,WNS Global Services,Cloud Computing,Paris,Part-time,11,35000,90000,"SEO, SEM, Google Analytics, Social Media, Content Creation, Digital Marketing",Bachelor's in Marketing / Business / Communication,26-08-2025,26-09-2025,TimesJobs
2065,Call Center Agent,Google,Financial Services,Patna,Part-time,1,15000,30000,"Communication, Customer Service, CRM, Problem Solving",High School / Diploma,27-08-2025,27-09-2025,TimesJobs
2066,Machine Learning Engineer,Sutherland Global,E-commerce,Singapore,Internship,2,40000,90000,"Excel, SQL, Power BI, Python, Data Analysis, Visualization",Bachelor's in Computer Science / IT / Statistics,28-08-2025,28-09-2025,GitHub Jobs
2067,Operations Executive,Salesforce,Software Development,Raipur,Part-time,2,40000,90000,"Excel, SQL, Power BI, Python, Data Analysis, Visualization",Bachelor's in Computer Science / IT / Statistics,29-08-2025,29-09-2025,SimplyHired
2068,Fraud Detection Analyst,Birlasoft,Digital Marketing,Nagpur,Freelance,2,40000,90000,"Excel, SQL, Power BI, Python, Data Analysis, Visualization",Bachelor's in Computer Science / IT / Statistics,30-08-2025,30-09-2025,Monster
2069,Sales Executive,Salesforce,Information Technology,Goa,Internship,12,30000,120000,"Negotiation, CRM, Communication, Lead Generation, Presentation",Bachelor's in Business / Marketing / Management,31-08-2025,01-10-2025,SimplyHired
2070,Product Manager,PhonePe,Business Consulting,Gurgaon,Internship,2,40000,90000,"Excel, SQL, Power BI, Python, Data Analysis, Visualization",Bachelor's in Computer Science / IT / Statistics,01-09-2025,02-10-2025,AngelList
2071,QA Analyst,Byjus,BPO / KPO,Singapore,Freelance,2,40000,90000,"Excel, SQL, Power BI, Python, Data Analysis, Visualization",Bachelor's in Computer Science / IT / Statistics,02-09-2025,03-10-2025,Freelancer
2072,Generative AI Engineer,Freshworks,Data & Analytics,Chandigarh,Freelance,2,40000,90000,"Excel, SQL, Power BI, Python, Data Analysis, Visualization",Bachelor's in Computer Science / IT / Statistics,03-09-2025,04-10-2025,GitHub Jobs
2073,IT Support Specialist,Swiggy,Human Resources Services,Hyderabad,Freelance,2,40000,90000,"Excel, SQL, Power BI, Python, Data Analysis, Visualization",Bachelor's in Computer Science / IT / Statistics,04-09-2025,05-10-2025,GitHub Jobs
2074,Customer Service Manager,Oracle,Artificial Intelligence,Ahmedabad,Freelance,1,15000,30000,"Communication, Customer Service, CRM, Problem Solving",High School / Diploma,05-09-2025,06-10-2025,Stack Overflow Jobs
2075,Data Scientist,Sutherland Global,Telecom,Berlin,Freelance,2,40000,90000,"Excel, SQL, Power BI, Python, Data Analysis, Visualization",Bachelor's in Computer Science / IT / Statistics,06-09-2025,07-10-2025,TimesJobs
2076,Platform Engineer,Zensar Technologies,E-commerce,Nagpur,Part-time,2,40000,90000,"Excel, SQL, Power BI, Python, Data Analysis, Visualization",Bachelor's in Computer Science / IT / Statistics,07-09-2025,08-10-2025,Referral
2077,Site Reliability Engineer,PwC,Artificial Intelligence,Hyderabad,Internship,2,40000,90000,"Excel, SQL, Power BI, Python, Data Analysis, Visualization",Bachelor's in Computer Science / IT / Statistics,08-09-2025,09-10-2025,Stack Overflow Jobs
2078,Project Coordinator,Reliance Jio,Financial Services,Raipur,Contract,2,40000,90000,"Excel, SQL, Power BI, Python, Data Analysis, Visualization",Bachelor's in Computer Science / IT / Statistics,09-09-2025,10-10-2025,AngelList
2079,Financial Analyst,Google,Telecom,Goa,Internship,2,40000,90000,"Excel, SQL, Power BI, Python, Data Analysis, Visualization",Bachelor's in Computer Science / IT / Statistics,10-09-2025,11-10-2025,Naukri.com
2080,Software Engineer,Sutherland Global,Data & Analytics,London,Freelance,2,40000,90000,"Excel, SQL, Power BI, Python, Data Analysis, Visualization",Bachelor's in Computer Science / IT / Statistics,11-09-2025,12-10-2025,Naukri.com
2081,SEO Specialist,Persistent Systems,Cybersecurity,Sydney,Contract,11,35000,90000,"SEO, SEM, Google Analytics, Social Media, Content Creation, Digital Marketing",Bachelor's in Marketing / Business / Communication,12-09-2025,13-10-2025,GitHub Jobs
2082,Technical Support Executive,PwC,E-commerce,Ahmedabad,Freelance,1,15000,30000,"Communication, Customer Service, CRM, Problem Solving",High School / Diploma,13-09-2025,14-10-2025,LinkedIn
2083,Cloud Data Engineer,HCL Technologies,Logistics & Supply Chain,Patna,Contract,2,40000,90000,"Excel, SQL, Power BI, Python, Data Analysis, Visualization",Bachelor's in Computer Science / IT / Statistics,14-09-2025,15-10-2025,CareerBuilder
2084,Cloud Solutions Architect,PwC,IT Services,Ahmedabad,Internship,2,40000,90000,"Excel, SQL, Power BI, Python, Data Analysis, Visualization",Bachelor's in Computer Science / IT / Statistics,15-09-2025,16-10-2025,Naukri.com
2085,Cybersecurity Analyst,Adobe,Telecom,Mumbai,Contract,2,40000,90000,"Excel, SQL, Power BI, Python, Data Analysis, Visualization",Bachelor's in Computer Science / IT / Statistics,16-09-2025,17-10-2025,Indeed
2086,Test Engineer,HCL Technologies,Financial Services,Dubai,Freelance,2,40000,90000,"Excel, SQL, Power BI, Python, Data Analysis, Visualization",Bachelor's in Computer Science / IT / Statistics,17-09-2025,18-10-2025,AngelList
2087,Data Analyst,Hexaware Technologies,Logistics & Supply Chain,Chennai,Internship,2,40000,70000,"Excel, SQL, Power BI, Python, Data Analysis, Visualization",Bachelor's in Computer Science / IT / Statistics,18-09-2025,19-10-2025,Referral
2088,AI Engineer,WNS Global Services,Financial Services,Ranchi,Full-time,2,40000,90000,"Excel, SQL, Power BI, Python, Data Analysis, Visualization",Bachelor's in Computer Science / IT / Statistics,19-09-2025,20-10-2025,Naukri.com
2089,Full Stack Developer,HGS,Data & Analytics,San Francisco,Contract,2,40000,90000,"Excel, SQL, Power BI, Python, Data Analysis, Visualization",Bachelor's in Computer Science / IT / Statistics,20-09-2025,21-10-2025,Naukri.com
2090,Data Analyst,Reliance Jio,Telecom,Berlin,Full-time,2,40000,90000,"Excel, SQL, Power BI, Python, Data Analysis, Visualization",Bachelor's in Computer Science / IT / Statistics,21-09-2025,22-10-2025,GitHub Jobs
2091,Content Analyst,WNS Global Services,Cybersecurity,Kochi,Part-time,11,35000,90000,"SEO, SEM, Google Analytics, Social Media, Content Creation, Digital Marketing",Bachelor's in Marketing / Business / Communication,22-09-2025,23-10-2025,Glassdoor
2092,Risk & Compliance Analyst,Zomato,Business Consulting,Bengaluru,Contract,2,40000,90000,"Excel, SQL, Power BI, Python, Data Analysis, Visualization",Bachelor's in Computer Science / IT / Statistics,23-09-2025,24-10-2025,SimplyHired
2093,Analytics Engineer,Oracle,Digital Marketing,Goa,Contract,2,40000,90000,"Excel, SQL, Power BI, Python, Data Analysis, Visualization",Bachelor's in Computer Science / IT / Statistics,24-09-2025,25-10-2025,SimplyHired
2094,Financial Analyst,Adobe,IT Services,Mumbai,Internship,2,40000,90000,"Excel, SQL, Power BI, Python, Data Analysis, Visualization",Bachelor's in Computer Science / IT / Statistics,25-09-2025,26-10-2025,Monster
2095,Cloud Solutions Architect,Concentrix,IT Services,Kolkata,Contract,2,40000,90000,"Excel, SQL, Power BI, Python, Data Analysis, Visualization",Bachelor's in Computer Science / IT / Statistics,26-09-2025,27-10-2025,CareerBuilder
2096,Backend Developer,HCL Technologies,Information Technology,Chandigarh,Part-time,2,40000,90000,"Excel, SQL, Power BI, Python, Data Analysis, Visualization",Bachelor's in Computer Science / IT / Statistics,27-09-2025,28-10-2025,GitHub Jobs
2097,SEO Specialist,Reliance Jio,EdTech,Paris,Part-time,11,35000,90000,"SEO, SEM, Google Analytics, Social Media, Content Creation, Digital Marketing",Bachelor's in Marketing / Business / Communication,28-09-2025,29-10-2025,Indeed
2098,Financial Analyst,HCL Technologies,Financial Services,Nagpur,Freelance,2,40000,90000,"Excel, SQL, Power BI, Python, Data Analysis, Visualization",Bachelor's in Computer Science / IT / Statistics,29-09-2025,30-10-2025,LinkedIn
2099,Prompt Engineer,Flipkart,EdTech,Paris,Internship,2,40000,90000,"Excel, SQL, Power BI, Python, Data Analysis, Visualization",Bachelor's in Computer Science / IT / Statistics,30-09-2025,31-10-2025,SimplyHired
2100,Product Manager,Google,IT Services,Bhopal,Internship,2,40000,90000,"Excel, SQL, Power BI, Python, Data Analysis, Visualization",Bachelor's in Computer Science / IT / Statistics,01-10-2025,01-11-2025,Monster
2101,Cloud Solutions Architect,Wipro,Human Resources Services,San Francisco,Full-time,2,40000,90000,"Excel, SQL, Power BI, Python, Data Analysis, Visualization",Bachelor's in Computer Science / IT / Statistics,02-10-2025,02-11-2025,Company Website
2102,Backend Developer,Tech Mahindra,E-commerce,Bhopal,Full-time,2,40000,90000,"Excel, SQL, Power BI, Python, Data Analysis, Visualization",Bachelor's in Computer Science / IT / Statistics,03-10-2025,03-11-2025,Referral
2103,Information Security Engineer,Deloitte,Human Resources Services,Chandigarh,Internship,2,40000,90000,"Excel, SQL, Power BI, Python, Data Analysis, Visualization",Bachelor's in Computer Science / IT / Statistics,04-10-2025,04-11-2025,Upwork
2104,Data Scientist,SAP,BPO / KPO,Bengaluru,Internship,2,40000,90000,"Excel, SQL, Power BI, Python, Data Analysis, Visualization",Bachelor's in Computer Science / IT / Statistics,05-10-2025,05-11-2025,CareerBuilder
2105,Backend Developer,Persistent Systems,Cybersecurity,Paris,Internship,2,40000,90000,"Excel, SQL, Power BI, Python, Data Analysis, Visualization",Bachelor's in Computer Science / IT / Statistics,06-10-2025,06-11-2025,Upwork
2106,Generative AI Engineer,Flipkart,Telecom,London,Internship,2,40000,90000,"Excel, SQL, Power BI, Python, Data Analysis, Visualization",Bachelor's in Computer Science / IT / Statistics,07-10-2025,07-11-2025,Indeed
2107,Data Analyst,Tech Mahindra,IT Services,Nagpur,Internship,2,40000,70000,"Excel, SQL, Power BI, Python, Data Analysis, Visualization",Bachelor's in Computer Science / IT / Statistics,08-10-2025,08-11-2025,Glassdoor
2108,IT Support Specialist,Amazon,Cybersecurity,Sydney,Internship,2,40000,90000,"Excel, SQL, Power BI, Python, Data Analysis, Visualization",Bachelor's in Computer Science / IT / Statistics,09-10-2025,09-11-2025,Referral
2109,Fraud Detection Analyst,Microsoft,EdTech,Bengaluru,Freelance,2,40000,90000,"Excel, SQL, Power BI, Python, Data Analysis, Visualization",Bachelor's in Computer Science / IT / Statistics,10-10-2025,10-11-2025,LinkedIn
2110,Marketing Executive,SAP,Retail,Bhopal,Contract,11,35000,90000,"SEO, SEM, Google Analytics, Social Media, Content Creation, Digital Marketing",Bachelor's in Marketing / Business / Communication,11-10-2025,11-11-2025,Referral
2111,QA Analyst,Salesforce,Retail,Kolkata,Contract,2,40000,90000,"Excel, SQL, Power BI, Python, Data Analysis, Visualization",Bachelor's in Computer Science / IT / Statistics,12-10-2025,12-11-2025,Freelancer
2112,Social Media Executive,Teleperformance,Information Technology,Bhopal,Internship,11,35000,90000,"SEO, SEM, Google Analytics, Social Media, Content Creation, Digital Marketing",Bachelor's in Marketing / Business / Communication,13-10-2025,13-11-2025,SimplyHired
2113,Fraud Detection Analyst,Oracle,Telecom,Singapore,Internship,2,40000,90000,"Excel, SQL, Power BI, Python, Data Analysis, Visualization",Bachelor's in Computer Science / IT / Statistics,14-10-2025,14-11-2025,Stack Overflow Jobs
2114,Marketing Executive,Ola,Logistics & Supply Chain,Lucknow,Part-time,11,35000,90000,"SEO, SEM, Google Analytics, Social Media, Content Creation, Digital Marketing",Bachelor's in Marketing / Business / Communication,15-10-2025,15-11-2025,Naukri.com
2115,Power BI Developer,Tata Consultancy Services,Human Resources Services,Ranchi,Part-time,2,40000,90000,"Excel, SQL, Power BI, Python, Data Analysis, Visualization",Bachelor's in Computer Science / IT / Statistics,16-10-2025,16-11-2025,Upwork
2116,Data Analyst,Accenture,Business Consulting,Chandigarh,Full-time,2,40000,70000,"Excel, SQL, Power BI, Python, Data Analysis, Visualization",Bachelor's in Computer Science / IT / Statistics,17-10-2025,17-11-2025,TimesJobs
2117,Financial Analyst,Sutherland Global,Business Consulting,Chennai,Contract,2,40000,90000,"Excel, SQL, Power BI, Python, Data Analysis, Visualization",Bachelor's in Computer Science / IT / Statistics,18-10-2025,18-11-2025,GitHub Jobs
2118,Content Analyst,IBM India,EdTech,Raipur,Full-time,11,35000,90000,"SEO, SEM, Google Analytics, Social Media, Content Creation, Digital Marketing",Bachelor's in Marketing / Business / Communication,19-10-2025,19-11-2025,Referral
2119,Senior Data Analyst,Tech Mahindra,Business Consulting,Ahmedabad,Full-time,2,40000,90000,"Excel, SQL, Power BI, Python, Data Analysis, Visualization",Bachelor's in Computer Science / IT / Statistics,20-10-2025,20-11-2025,Monster
2120,Call Center Agent,Swiggy,Healthcare Technology,Chandigarh,Freelance,1,15000,30000,"Communication, Customer Service, CRM, Problem Solving",High School / Diploma,21-10-2025,21-11-2025,Stack Overflow Jobs
2121,Senior Data Analyst,Amazon,Product & SaaS,Lucknow,Full-time,2,40000,90000,"Excel, SQL, Power BI, Python, Data Analysis, Visualization",Bachelor's in Computer Science / IT / Statistics,22-10-2025,22-11-2025,GitHub Jobs
2122,Software Engineer,Amazon,Software Development,Lucknow,Internship,2,40000,90000,"Excel, SQL, Power BI, Python, Data Analysis, Visualization",Bachelor's in Computer Science / IT / Statistics,23-10-2025,23-11-2025,GitHub Jobs
2123,Telemarketing Executive,Reliance Jio,Business Consulting,Chennai,Contract,12,30000,120000,"Negotiation, CRM, Communication, Lead Generation, Presentation",Bachelor's in Business / Marketing / Management,24-10-2025,24-11-2025,SimplyHired
